259296,20180116013105,2018-1-16 23:59:00,2018-1-18 23:59:00,40,32.9,93181
259425,20180116478061,2018-1-16 23:59:00,2018-1-18 23:59:00,40,25.9,102087
259562,20180116080452,2018-1-16 23:59:00,2018-1-18 23:59:00,40,32.5,102109
260034,20180117644485,2018-1-17 23:59:00,2018-1-18 23:59:00,40,11.3,96354
260466,20180117923813,2018-1-17 23:59:00,2018-1-18 23:59:00,40,33,102182
260732,20180118212067,2018-1-18 23:59:00,2018-1-19 23:59:00,40,7.6,94701
260734,20180118683895,2018-1-18 23:59:00,2018-1-19 23:59:00,40,8.9,92767
260736,20180118490057,2018-1-18 23:59:00,2018-1-19 23:59:00,40,9.5,96057
260738,20180118043024,2018-1-18 23:59:00,2018-1-19 23:59:00,40,9.5,101566
260773,20180118091714,2018-1-18 23:59:00,2018-1-19 23:59:00,40,11.4,94515
260865,20180118543837,2018-1-18 23:59:00,2018-1-19 23:59:00,40,22,31292
262104,20180120594571,2018-1-20 23:59:00,2018-1-21 23:59:00,40,6,92767
262105,20180120000936,2018-1-20 23:59:00,2018-1-21 23:59:00,40,7.4,94701
262106,20180120681941,2018-1-20 23:59:00,2018-1-21 23:59:00,40,7.4,96057
262245,20180120855392,2018-1-20 23:59:00,2018-1-21 23:59:00,40,10.6,92508
262247,20180120332502,2018-1-20 23:59:00,2018-1-21 23:59:00,40,8,93454
262734,20180121561079,2018-1-21 23:59:00,2018-1-22 23:59:00,40,22.9,92490
262735,20180121639678,2018-1-21 23:59:00,2018-1-22 23:59:00,40,12,94515
262736,20180121162701,2018-1-21 23:59:00,2018-1-22 23:59:00,40,7.9,94701
262757,20180121596405,2018-1-21 23:59:00,2018-1-22 23:59:00,40,11,92508
262789,20180121863195,2018-1-21 23:59:00,2018-1-22 23:59:00,40,11.9,102381
262792,20180121987445,2018-1-21 23:59:00,2018-1-22 23:59:00,40,10,93758
262793,20180121002962,2018-1-21 23:59:00,2018-1-22 23:59:00,40,8.3,98825
262886,20180121152487,2018-1-21 23:59:00,2018-1-22 23:59:00,40,10,102386
262887,20180121372917,2018-1-21 23:59:00,2018-1-22 23:59:00,40,12,29685
263049,20180121676973,2018-1-21 23:59:00,2018-1-22 23:59:00,40,31.8,99055
263186,20180122463686,2018-1-22 23:59:00,2018-1-24 23:59:00,40,31.8,92490
263189,20180122946772,2018-1-22 23:59:00,2018-1-24 23:59:00,40,14.7,38073
263190,20180122366712,2018-1-22 23:59:00,2018-1-24 23:59:00,40,9.9,93758
263300,20180122039670,2018-1-22 23:59:00,2018-1-23 23:59:00,40,10.9,92508
263301,20180122486523,2018-1-22 23:59:00,2018-1-23 23:59:00,40,8.1,93454
263806,20180123405204,2018-1-23 23:59:00,2018-1-24 23:59:00,40,10.3,92917
263807,20180123036678,2018-1-23 23:59:00,2018-1-24 23:59:00,40,8.1,94701
263808,20180123135769,2018-1-23 23:59:00,2018-1-24 23:59:00,40,22.9,92490
263904,20180123093940,2018-1-23 23:59:00,2018-1-24 23:59:00,40,9.9,93758
263905,20180123042128,2018-1-23 23:59:00,2018-1-24 23:59:00,40,9.7,96057
263958,20180123748353,2018-1-23 23:59:00,2018-1-24 23:59:00,40,19,93536
264271,20180123691390,2018-1-23 23:59:00,2018-1-24 23:59:00,40,1.1,102508
264305,20180123942383,2018-1-23 23:59:00,2018-1-24 23:59:00,40,32,102519
264335,20180123855631,2018-1-23 23:59:00,2018-1-24 23:59:00,40,32,98517
264347,20180123634374,2018-1-23 23:59:00,2018-1-24 23:59:00,40,32,102527
264563,20180124909112,2018-1-24 23:59:00,2018-1-25 23:59:00,40,32,102552
266209,20180126562594,2018-1-26 23:59:00,2018-1-27 23:59:00,40,6,94701
266862,20180127386063,2018-1-27 23:59:00,2018-1-28 23:59:00,40,3.4,102800
266976,20180127667660,2018-1-27 23:59:00,2018-1-28 23:59:00,40,32.5,102519
266980,20180127660927,2018-1-27 23:59:00,2018-1-28 23:59:00,40,7.8,94701
266982,20180127513280,2018-1-27 23:59:00,2018-1-28 23:59:00,40,10.5,93758
267142,20180127305561,2018-1-27 23:59:00,2018-1-28 23:59:00,40,3.4,96057
268020,20180129555363,2018-1-29 23:59:00,2018-1-30 23:59:00,40,11.3,100800
268023,20180129961459,2018-1-29 23:59:00,2018-1-30 23:59:00,40,11.3,96354
268542,20180130133586,2018-1-30 23:58:00,2018-1-30 23:59:00,10,8.03,94701
268639,20180130518834,2018-1-30 23:58:00,2018-1-30 23:59:00,20,19.46,92490
268679,20180130237528,2018-1-30 23:58:00,2018-1-30 23:59:00,23,22.5,93650
269433,20180131651092,2018-1-31 23:58:00,2018-1-31 23:59:00,23,22.15,32291
269442,20180131897084,2018-1-31 23:58:00,2018-1-31 23:59:00,9,8.27,94701
269457,20180131791541,2018-1-31 23:58:00,2018-1-31 23:59:00,33,32.5,102519
269458,20180131577690,2018-1-31 23:58:00,2018-1-31 23:59:00,12,12.32,96354
269464,20180131768120,2018-1-31 23:58:00,2018-1-31 23:59:00,10,10.23,102381
269536,20180131985687,2018-1-31 23:58:00,2018-1-31 23:59:00,10,9.9,103096
269792,20180131950414,2018-1-31 23:58:00,2018-1-31 23:59:00,10,9.77,98400
269793,20180131246092,2018-1-31 23:58:00,2018-1-31 23:59:00,10,9.77,103124
270057,20180201647870,2018-2-1 23:59:00,2018-2-2 23:59:00,10,7,94701
270058,20180201134796,2018-2-1 23:59:00,2018-2-2 23:59:00,10,7.2,99618
270059,20180201436436,2018-2-1 23:59:00,2018-2-2 23:59:00,10,7.6,96057
270060,20180201670726,2018-2-1 23:59:00,2018-2-2 23:59:00,10,16.8,32291
270153,20180201729213,2018-2-1 23:59:00,2018-2-2 23:59:00,10,19.6,103166
270810,20180202922294,2018-2-2 23:59:00,2018-2-3 23:59:00,10,8.6,96354
270811,20180202822626,2018-2-2 23:59:00,2018-2-3 23:59:00,10,8.4,98825
270813,20180202628358,2018-2-2 23:59:00,2018-2-3 23:59:00,10,8.4,103225
270815,20180202548801,2018-2-2 23:59:00,2018-2-3 23:59:00,10,8.4,96656
270817,20180202412752,2018-2-2 23:59:00,2018-2-3 23:59:00,10,8.4,92767
270820,20180202502281,2018-2-2 23:59:00,2018-2-3 23:59:00,10,11.9,29685
270821,20180202122813,2018-2-2 23:59:00,2018-2-3 23:59:00,10,11.9,102381
270824,20180202606224,2018-2-2 23:59:00,2018-2-3 23:59:00,10,10,103096
270827,20180202836259,2018-2-2 23:59:00,2018-2-3 23:59:00,10,10,93758
270828,20180202757778,2018-2-2 23:59:00,2018-2-3 23:59:00,10,7.9,94701
270830,20180202889122,2018-2-2 23:59:00,2018-2-3 23:59:00,10,8.9,100800
271552,20180203711184,2018-2-3 23:59:00,2018-2-4 23:59:00,10,7.5,94701
271553,20180203920262,2018-2-3 23:59:00,2018-2-4 23:59:00,10,9.3,96057
271557,20180203262432,2018-2-3 23:59:00,2018-2-4 23:59:00,10,9.3,93758
271661,20180203703555,2018-2-3 23:59:00,2018-2-4 23:59:00,10,5.7,96656
271665,20180203826274,2018-2-3 23:59:00,2018-2-4 23:59:00,10,7.8,96354
271667,20180203388433,2018-2-3 23:59:00,2018-2-4 23:59:00,10,18.4,32291
271669,20180203903015,2018-2-3 23:59:00,2018-2-4 23:59:00,10,18.4,92490
272230,20180204153525,2018-2-4 23:59:00,2018-2-5 23:59:00,10,22,32291
272233,20180204181591,2018-2-4 23:59:00,2018-2-5 23:59:00,10,7.9,94701
272235,20180204901852,2018-2-4 23:59:00,2018-2-5 23:59:00,10,10.6,98889
274167,20180206383357,2018-2-6 23:59:00,2018-2-7 23:59:00,10,9.1,102381
274168,20180206305200,2018-2-6 23:59:00,2018-2-7 23:59:00,10,9.1,96057
274279,20180206742291,2018-2-6 23:59:00,2018-2-7 23:59:00,10,19.6,96879
274732,20180207432980,2018-2-7 23:59:00,2018-2-8 23:59:00,10,11.7,102381
274733,20180207499664,2018-2-7 23:59:00,2018-2-8 23:59:00,10,12,96354
274857,20180207136571,2018-2-7 23:59:00,2018-2-8 23:59:00,10,5.6,94701
274947,20180207100469,2018-2-7 23:59:00,2018-2-8 23:59:00,10,7.5,103524
275404,20180208084132,2018-2-8 23:59:00,2018-2-9 23:59:00,10,9.3,103096
275406,20180208596318,2018-2-8 23:59:00,2018-2-9 23:59:00,10,9.28,102381
275417,20180208593140,2018-2-8 23:59:00,2018-2-9 23:59:00,10,11.98,29685
275604,20180208004814,2018-2-8 23:59:00,2018-2-9 23:59:00,10,25.1,103589
276211,20180209408018,2018-2-9 23:59:00,2018-2-10 23:59:00,10,11,102381
276212,20180209876089,2018-2-9 23:59:00,2018-2-10 23:59:00,10,32.3,103651
276606,20180210261674,2018-2-10 23:59:00,2018-2-11 23:59:00,10,19.8,32291
276607,20180210116803,2018-2-10 23:59:00,2018-2-11 23:59:00,10,12,96354
276608,20180210192904,2018-2-10 23:59:00,2018-2-11 23:59:00,10,10,93758
276609,20180210123425,2018-2-10 23:59:00,2018-2-11 23:59:00,10,11.8,97296
277082,20180211700717,2018-2-11 23:59:00,2018-2-12 23:59:00,10,20,32291
278209,20180223628184,2018-2-23 23:59:00,2018-2-25 23:59:00,10,26.3,103865
278562,20180224059366,2018-2-24 23:59:00,2018-2-25 23:59:00,10,7.6,102381
278563,20180224764143,2018-2-24 23:59:00,2018-2-25 23:59:00,10,31,95099
278570,20180224362643,2018-2-24 23:59:00,2018-2-25 23:59:00,10,17,99840
278587,20180224996525,2018-2-24 23:59:00,2018-2-26 23:59:00,10,9.8,103903
278610,20180224385821,2018-2-24 23:59:00,2018-2-26 23:59:00,10,32,103907
278921,20180225915140,2018-2-25 23:59:00,2018-2-26 23:59:00,10,7.6,102381
278922,20180225591868,2018-2-25 23:59:00,2018-2-26 23:59:00,10,10.5,96354
279298,20180226463306,2018-2-26 23:59:00,2018-2-27 23:59:00,10,10.5,96354
279300,20180226427513,2018-2-26 23:59:00,2018-2-27 23:59:00,10,7.9,100061
279301,20180226619959,2018-2-26 23:59:00,2018-2-27 23:59:00,10,7.6,103989
279498,20180226731663,2018-2-26 23:59:00,2018-2-27 23:59:00,10,21.7,32291
279506,20180226871358,2018-2-26 23:59:00,2018-2-27 23:59:00,10,4.6,92516
279796,20180227554159,2018-2-27 23:59:00,2018-2-28 23:59:00,10,22,92490
279798,20180227444251,2018-2-27 23:59:00,2018-2-28 23:59:00,10,10.5,92508
279799,20180227924271,2018-2-27 23:59:00,2018-2-28 23:59:00,10,9.6,97296
279804,20180227518543,2018-2-27 23:59:00,2018-2-28 23:59:00,10,7.6,100061
279805,20180227078507,2018-2-27 23:59:00,2018-2-28 23:59:00,10,10.5,94515
279862,20180227328508,2018-2-27 23:59:00,2018-3-1 23:59:00,10,8.4,104072
279903,20180227861057,2018-2-27 23:59:00,2018-3-1 23:59:00,10,23,93714
280455,20180228545619,2018-2-28 23:59:00,2018-3-1 23:59:00,10,7.5,94701
280539,20180228219410,2018-2-28 23:59:00,2018-3-1 23:59:00,10,7.5,94077
280794,20180228164595,2018-2-28 23:59:00,2018-3-1 23:59:00,10,10,96354
280984,20180301453276,2018-3-1 23:59:00,2018-3-2 23:59:00,10,7.9,100061
280985,20180301263845,2018-3-1 23:59:00,2018-3-2 23:59:00,10,7.9,103989
280986,20180301799465,2018-3-1 23:59:00,2018-3-2 23:59:00,10,10,102381
280987,20180301433387,2018-3-1 23:59:00,2018-3-2 23:59:00,10,18.3,104185
280989,20180301851169,2018-3-1 23:59:00,2018-3-2 23:59:00,10,7.8,94077
281073,20180301823280,2018-3-1 23:59:00,2018-3-2 23:59:00,10,7.8,94701
281074,20180301254689,2018-3-1 23:59:00,2018-3-2 23:59:00,10,31.3,95099
281114,20180301445016,2018-3-1 23:59:00,2018-3-2 23:59:00,10,27.9,104199
281179,20180301509239,2018-3-1 23:59:00,2018-3-2 23:59:00,10,32.4,104210
281232,20180301604422,2018-3-1 23:59:00,2018-3-2 23:59:00,10,32.4,104217
281235,20180301792516,2018-3-1 23:59:00,2018-3-2 23:59:00,10,32.9,104219
281339,20180301117163,2018-3-1 23:59:00,2018-3-2 23:59:00,10,32.6,104225
281526,20180302161603,2018-3-2 23:59:00,2018-3-3 23:59:00,10,22.5,104185
281534,20180302714750,2018-3-2 23:59:00,2018-3-3 23:59:00,10,10.9,92508
281535,20180302822285,2018-3-2 23:59:00,2018-3-3 23:59:00,10,22,103166
281541,20180302046652,2018-3-2 23:59:00,2018-3-3 23:59:00,10,8.7,100061
281543,20180302054341,2018-3-2 23:59:00,2018-3-3 23:59:00,10,22,104243
281607,20180302583406,2018-3-2 23:59:00,2018-3-3 23:59:00,10,9.8,97296
281996,20180303698108,2018-3-3 23:59:00,2018-3-4 23:59:00,10,7.5,94701
281997,20180303635487,2018-3-3 23:59:00,2018-3-4 23:59:00,10,9.6,96057
282001,20180303260054,2018-3-3 23:59:00,2018-3-4 23:59:00,10,29.3,95099
282002,20180303370462,2018-3-3 23:59:00,2018-3-4 23:59:00,10,22.7,92490
282003,20180303175001,2018-3-3 23:59:00,2018-3-4 23:59:00,10,11.4,92508
282005,20180303123972,2018-3-3 23:59:00,2018-3-4 23:59:00,10,19,32291
282007,20180303131069,2018-3-3 23:59:00,2018-3-4 23:59:00,10,10.8,97296
282144,20180303929244,2018-3-3 23:59:00,2018-3-4 23:59:00,10,7.4,100061
282145,20180303085125,2018-3-3 23:59:00,2018-3-4 23:59:00,10,7.5,92516
282159,20180303124489,2018-3-3 23:59:00,2018-3-4 23:59:00,10,21,104326
282399,20180304557831,2018-3-4 23:59:00,2018-3-5 23:59:00,10,32.1,95099
282401,20180304594953,2018-3-4 23:59:00,2018-3-5 23:59:00,10,11.8,94515
282404,20180304743687,2018-3-4 23:59:00,2018-3-5 23:59:00,10,10.5,97296
282405,20180304151309,2018-3-4 23:59:00,2018-3-5 23:59:00,10,7.4,92516
282407,20180304450874,2018-3-4 23:59:00,2018-3-5 23:59:00,10,23,92490
282409,20180304903486,2018-3-4 23:59:00,2018-3-5 23:59:00,10,11.4,92508
282438,20180304802963,2018-3-4 23:59:00,2018-3-5 23:59:00,10,32.5,104354
282474,20180304062949,2018-3-4 23:59:00,2018-3-5 23:59:00,10,7.9,100061
282477,20180304465334,2018-3-4 23:59:00,2018-3-5 23:59:00,10,7.9,96057
282478,20180304312246,2018-3-4 23:59:00,2018-3-5 23:59:00,10,9.8,97525
282479,20180304760256,2018-3-4 23:59:00,2018-3-5 23:59:00,10,27.7,104359
282783,20180305038388,2018-3-5 23:59:00,2018-3-6 23:59:00,10,10.4,92508
282785,20180305902159,2018-3-5 23:59:00,2018-3-6 23:59:00,10,7.5,97525
282789,20180305472540,2018-3-5 23:59:00,2018-3-6 23:59:00,10,12.3,97296
282791,20180305368051,2018-3-5 23:59:00,2018-3-6 23:59:00,10,21,92490
282900,20180305653616,2018-3-5 23:59:00,2018-3-6 23:59:00,10,30,95099
282904,20180305863359,2018-3-5 23:59:00,2018-3-6 23:59:00,10,6.9,96672
282958,20180305069467,2018-3-5 23:59:00,2018-3-7 23:59:00,10,6.1,104416
283438,20180306668764,2018-3-6 23:59:00,2018-3-7 23:59:00,10,8,94701
283529,20180306376559,2018-3-6 23:59:00,2018-3-7 23:59:00,10,11.1,92508
283531,20180306808032,2018-3-6 23:59:00,2018-3-7 23:59:00,10,11.6,94515
283536,20180306101660,2018-3-6 23:59:00,2018-3-7 23:59:00,10,21.6,92490
283541,20180306559711,2018-3-6 23:59:00,2018-3-7 23:59:00,10,9.8,97525
283558,20180306424110,2018-3-6 23:59:00,2018-3-7 23:59:00,10,12.1,29685
283672,20180306167306,2018-3-6 23:59:00,2018-3-7 23:59:00,10,11.7,97296
283673,20180306832852,2018-3-6 23:59:00,2018-3-7 23:59:00,10,22,34124
283676,20180306993616,2018-3-6 23:59:00,2018-3-7 23:59:00,10,9.9,96057
283745,20180306587419,2018-3-6 23:59:00,2018-3-8 23:59:00,10,8.4,104776
283821,20180306017501,2018-3-6 23:59:00,2018-3-8 23:59:00,10,10.1,104787
283839,20180306336670,2018-3-6 23:59:00,2018-3-8 23:59:00,10,21.8,104793
284312,20180307119618,2018-3-7 23:58:00,2018-3-7 23:59:00,10,8.65,92516
284315,20180307118215,2018-3-7 23:59:00,2018-3-9 23:59:00,32,32.2,104831
284318,20180307581046,2018-3-7 23:58:00,2018-3-7 23:59:00,10,7.75,100061
284444,20180307998646,2018-3-7 23:58:00,2018-3-7 23:59:00,10,10.4,92917
284445,20180307494257,2018-3-7 23:58:00,2018-3-7 23:59:00,22,22.45,92573
284606,20180307253056,2018-3-7 23:59:00,2018-3-10 23:59:00,4,4.52,104864
284650,20180307680831,2018-3-7 23:59:00,2018-3-8 23:59:00,10,9,104867
284664,20180307339633,2018-3-7 23:58:00,2018-3-7 23:59:00,10,7.84,94701
284669,20180307165957,2018-3-7 23:58:00,2018-3-7 23:59:00,11,11.86,96354
284793,20180307671500,2018-3-7 23:59:00,2018-3-8 23:59:00,28,28.16,104882
284813,20180307528638,2018-3-7 23:59:00,2018-3-8 23:59:00,28,27.93,104885
284991,20180308533047,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10.5,104901
285012,20180308332987,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10.5,96148
285013,20180308186438,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10.5,92412
285015,20180308159993,2018-3-8 23:59:00,2018-3-9 23:59:00,28,7.7,93454
285016,20180308041606,2018-3-8 23:59:00,2018-3-9 23:59:00,28,7.9,96057
285017,20180308761928,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10.6,92508
285019,20180308612536,2018-3-8 23:59:00,2018-3-9 23:59:00,28,17.1,92490
285024,20180308085684,2018-3-8 23:59:00,2018-3-9 23:59:00,28,7.8,94701
285110,20180308915303,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10,97296
285111,20180308848824,2018-3-8 23:59:00,2018-3-9 23:59:00,28,7.4,92516
285121,20180308367064,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10.95,93758
285142,20180308627019,2018-3-8 23:59:00,2018-3-9 23:59:00,28,9.5,102381
285143,20180308331034,2018-3-8 23:59:00,2018-3-9 23:59:00,28,8.8,100061
285176,20180308414219,2018-3-8 23:59:00,2018-3-9 23:59:00,28,10.5,104922
285282,20180308522779,2018-3-8 23:59:00,2018-3-10 23:59:00,28,8.5,104934
285353,20180308079476,2018-3-8 23:59:00,2018-3-9 23:59:00,28,11.5,96354
285387,20180308194214,2018-3-8 23:59:00,2018-3-9 23:59:00,28,9.7,103989
285411,20180308487922,2018-3-8 23:59:00,2018-3-9 23:59:00,28,33.1,104951
285418,20180308419055,2018-3-8 23:59:00,2018-3-9 23:59:00,28,32.5,104953
285605,20180309060084,2018-3-9 23:59:00,2018-3-10 23:59:00,28,6.6,94701
285660,20180309961169,2018-3-9 23:59:00,2018-3-10 23:59:00,28,31.7,104982
285689,20180309714560,2018-3-9 23:59:00,2018-3-10 23:59:00,28,8,104992
285721,20180309427282,2018-3-9 23:59:00,2018-3-10 23:59:00,28,10.5,96354
285722,20180309297591,2018-3-9 23:59:00,2018-3-10 23:59:00,28,22.5,92490
285723,20180309959951,2018-3-9 23:59:00,2018-3-10 23:59:00,28,22.5,32291
285728,20180309164147,2018-3-9 23:59:00,2018-3-10 23:59:00,28,8.9,104787
285729,20180309752892,2018-3-9 23:59:00,2018-3-10 23:59:00,28,32.2,96985
286008,20180309512114,2018-3-9 23:59:00,2018-3-11 23:59:00,28,31.5,105052
286049,20180309403582,2018-3-9 23:59:00,2018-3-10 23:59:00,30,32.38,105061
286050,20180309994539,2018-3-9 23:59:00,2018-3-10 23:59:00,30,32.38,96476
286318,20180309244129,2018-3-9 23:59:00,2018-3-11 23:59:00,30,30,105067
286768,20180310575582,2018-3-10 23:59:00,2018-3-11 23:59:00,30,21.8,92490
286769,20180310607348,2018-3-10 23:59:00,2018-3-11 23:59:00,30,21.8,93650
286770,20180310013702,2018-3-10 23:59:00,2018-3-11 23:59:00,30,21.8,32291
286781,20180310820979,2018-3-10 23:59:00,2018-3-11 23:59:00,30,21.5,104185
286782,20180310016439,2018-3-10 23:59:00,2018-3-11 23:59:00,30,33,104982
286802,20180310736989,2018-3-10 23:59:00,2018-3-11 23:59:00,30,22,34124
286806,20180310074976,2018-3-10 23:59:00,2018-3-11 23:59:00,30,9.2,92516
286808,20180310830802,2018-3-10 23:59:00,2018-3-11 23:59:00,30,7.9,93454
286830,20180310522744,2018-3-10 23:59:00,2018-3-11 23:59:00,30,11,92508
286831,20180310025581,2018-3-10 23:59:00,2018-3-11 23:59:00,30,7.9,96057
286837,20180310300485,2018-3-10 23:59:00,2018-3-11 23:59:00,30,12,96148
286840,20180310427567,2018-3-10 23:59:00,2018-3-11 23:59:00,30,9.6,92917
286841,20180310236727,2018-3-10 23:59:00,2018-3-11 23:59:00,30,10.5,103096
286848,20180310174047,2018-3-10 23:59:00,2018-3-11 23:59:00,30,12,102381
286851,20180310686770,2018-3-10 23:59:00,2018-3-11 23:59:00,30,12,97296
286882,20180310664327,2018-3-10 23:59:00,2018-3-11 23:59:00,30,9.6,93653
286917,20180310011911,2018-3-10 23:59:00,2018-3-11 23:59:00,30,19.8,95294
286978,20180310659780,2018-3-10 23:59:00,2018-3-11 23:59:00,30,10.6,105123
287012,20180310003807,2018-3-10 23:59:00,2018-3-11 23:59:00,30,32,93714
287093,20180310551917,2018-3-10 23:59:00,2018-3-12 23:59:00,30,31.9,105146
287159,20180311713713,2018-3-11 23:59:00,2018-3-12 23:59:00,30,6,94701
287169,20180311113206,2018-3-11 23:59:00,2018-3-12 23:59:00,30,22.4,93650
287201,20180311745309,2018-3-11 23:59:00,2018-3-12 23:59:00,30,32,104982
287205,20180311258981,2018-3-11 23:59:00,2018-3-12 23:59:00,30,22.9,34124
287208,20180311553663,2018-3-11 23:59:00,2018-3-12 23:59:00,30,9.7,97296
287211,20180311409007,2018-3-11 23:59:00,2018-3-12 23:59:00,30,9,92516
287213,20180311235202,2018-3-11 23:59:00,2018-3-12 23:59:00,30,7.3,93454
287214,20180311192082,2018-3-11 23:59:00,2018-3-12 23:59:00,30,10.3,92917
287215,20180311213890,2018-3-11 23:59:00,2018-3-12 23:59:00,30,8.4,93653
287259,20180311469867,2018-3-11 23:59:00,2018-3-13 23:59:00,30,28.4,105181
287293,20180311997712,2018-3-11 23:59:00,2018-3-13 23:59:00,30,30.5,105191
287326,20180311275444,2018-3-11 23:59:00,2018-3-13 23:59:00,30,10,105197
287330,20180311540364,2018-3-11 23:59:00,2018-3-13 23:59:00,30,29.2,105200
287421,20180312693239,2018-3-12 23:59:00,2018-3-13 23:59:00,30,4,105207
287423,20180312029516,2018-3-12 23:59:00,2018-3-13 23:59:00,30,22.2,93650
287424,20180312974346,2018-3-12 23:59:00,2018-3-13 23:59:00,30,12.2,97296
287437,20180312756795,2018-3-12 23:59:00,2018-3-13 23:59:00,30,11.2,92508
287439,20180312248681,2018-3-12 23:59:00,2018-3-13 23:59:00,30,12.2,96354
287467,20180312651290,2018-3-12 23:59:00,2018-3-13 23:59:00,30,7.9,93454
287514,20180312609313,2018-3-12 23:59:00,2018-3-14 23:59:00,22,21.71,105220
287636,20180312096919,2018-3-12 23:59:00,2018-3-13 23:59:00,22,23.1,92490
