1000898,367016,提货,广东,中山,,113.31250753,22.59730954,1,0
1000899,367016,卸货,广东,惠州,,114.39437973,23.08544059,0,0
1000900,367016,卸货,广东,惠州,,114.43922498,22.770146,1,1
1000901,367017,提货,广东,中山,,113.31250753,22.59730954,1,0
1000902,367017,卸货,广东,惠州,,114.3608182,23.03017048,1,0
1000903,367018,提货,广东,中山,,113.31250753,22.59730954,1,0
1000904,367018,卸货,广东,惠州,,114.47808507,23.10713619,0,0
1000905,367018,卸货,广东,惠州,,114.04275028,23.33289764,1,1
1000958,367042,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1000959,367042,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1000960,367042,卸货,北京,北京,大兴区,116.33374128,39.67835016,1,0
1000963,367044,提货,山东,济南,,117.02496707,36.68278473,1,0
1000964,367044,卸货,山东,滨州,滨城区,118.07089301,37.34066224,1,0
1000965,367045,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1000966,367045,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1000967,367045,卸货,江苏,苏州,昆山市,121.07235181,31.31346052,0,0
1000968,367045,卸货,江苏,苏州,昆山市,121.04114602,31.32382979,1,1
1000975,367049,提货,浙江,宁波,江北区,121.49329903,29.96639219,1,0
1000976,367049,卸货,上海,上海,青浦区,121.09281816,31.2507395,1,0
1000981,367051,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1000982,367051,卸货,上海,上海,松江区,121.29400267,31.13514465,1,0
1000983,367052,提货,福建,莆田,,119.08512283,25.37585694,1,0
1000984,367052,卸货,湖北,武汉,蔡甸区,114.05476958,30.45608875,1,0
1000987,367054,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1000988,367054,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1000989,367054,卸货,北京,北京,通州区,116.70852557,39.83533417,1,0
1001002,367061,提货,浙江,宁波,江北区,121.49329903,29.96639219,1,0
1001003,367061,卸货,陕西,西安,灞桥区,109.07534966,34.38592591,1,0
1001012,367066,提货,江西,赣州,章贡区,114.89186345,25.85332222,1,0
1001013,367066,卸货,广东,清远,清城区,113.11458528,23.62585597,1,0
1001128,367119,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001129,367119,卸货,安徽,芜湖,弋江区,118.37438783,31.27336258,1,0
1001151,367129,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001152,367129,卸货,安徽,芜湖,弋江区,118.37438783,31.27336258,1,0
1001159,367132,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001160,367132,卸货,安徽,芜湖,弋江区,118.37438783,31.27336258,1,0
1001163,367133,提货,江西,赣州,章贡区,114.89186345,25.85332222,1,0
1001164,367133,卸货,广东,清远,清城区,113.11458528,23.62585597,1,0
1001165,367134,提货,江西,赣州,章贡区,114.89186345,25.85332222,1,0
1001166,367134,卸货,广东,清远,清城区,113.11458528,23.62585597,1,0
1001173,367137,提货,山东,济南,,117.02496707,36.68278473,1,0
1001174,367137,卸货,山东,济宁,兖州市,116.75413929,35.57401614,1,0
1001175,367138,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001176,367138,卸货,安徽,芜湖,弋江区,118.37438783,31.27336258,1,0
1001193,367147,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001194,367147,卸货,安徽,滁州,定远县,117.93957659,32.64840775,1,0
1001201,367151,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001202,367151,卸货,安徽,滁州,南谯区,118.35440901,32.27607351,1,0
1001210,367155,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1001211,367155,卸货,安徽,滁州,南谯区,118.35440901,32.27607351,1,0
1001216,367158,提货,安徽,芜湖,芜湖县,118.53246219,31.19169897,1,0
1001217,367158,卸货,江苏,苏州,昆山市,121.08544391,31.33425466,1,0
1001226,367162,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1001227,367162,卸货,陕西,宝鸡,岐山县,107.67413464,34.36407555,1,0
1001228,367163,提货,山东,济南,,117.02496707,36.68278473,1,0
1001229,367163,卸货,河北,邢台,沙河市,114.53909978,36.85714508,1,0
1001290,367194,提货,广东,佛山,顺德区,113.21620793,22.97670094,1,0
1001291,367194,卸货,湖南,湘潭,,112.94707946,27.91654619,1,0
1001292,367195,提货,四川,遂宁,射洪县,105.42385632,30.73081834,1,0
1001293,367195,卸货,云南,昆明,晋宁县,102.57961393,24.60504107,1,0
1001304,367201,提货,广东,中山,,113.25335501,22.66907834,1,0
1001305,367201,卸货,广东,东莞,,113.89350241,23.06900252,1,0
1001306,367202,提货,广东,中山,,113.25335501,22.66907834,1,0
1001307,367202,卸货,广东,惠州,,114.48627843,22.76905079,1,0
1001314,367206,提货,山东,济南,,117.02496707,36.68278473,1,0
1001315,367206,卸货,山东,莱芜,莱城区,117.66969935,36.22298709,1,0
1001338,367218,提货,天津,天津,,117.21081309,39.1439299,1,0
1001339,367218,卸货,内蒙古,乌兰察布,兴和县,113.83894643,40.8782724,1,0
1001384,367240,提货,黑龙江,哈尔滨,双城市,126.3384209,45.3814548,1,0
1001385,367240,卸货,四川,成都,新津县,103.79836123,30.44745875,1,0
1001472,367277,提货,浙江,宁波,江北区,121.49329903,29.96639219,1,0
1001473,367277,卸货,上海,上海,宝山区,121.42095188,31.39369029,1,0
1001476,367279,提货,山东,济南,,117.02496707,36.68278473,1,0
1001477,367279,卸货,山东,菏泽,鄄城县,115.55287125,35.55504315,1,0
1001538,367310,提货,四川,成都,郫县,103.91968146,30.79221473,1,0
1001539,367310,卸货,甘肃,兰州,安宁区,103.69614536,36.11523767,1,0
1001558,367320,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1001559,367320,卸货,浙江,杭州,余杭区,119.94324675,30.40531001,1,0
1001560,367321,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1001561,367321,卸货,浙江,杭州,萧山区,120.20104485,29.99419377,1,0
1001619,367347,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1001620,367347,卸货,陕西,宝鸡,陈仓区,107.53194267,34.32368724,1,0
1001670,367370,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1001671,367370,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1001672,367371,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1001673,367371,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1001690,367380,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1001691,367380,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1001798,367434,提货,广东,东莞,莞城区,113.54239648,23.02576496,1,0
1001799,367434,卸货,广东,广州,番禺区,113.39174511,22.88378126,1,0
1001800,367435,提货,广东,东莞,莞城区,113.54239648,23.02576496,1,0
1001801,367435,卸货,广东,广州,番禺区,113.39174511,22.88378126,1,0
1001802,367436,提货,安徽,马鞍山,雨山区,118.49709956,31.6256357,1,0
1001803,367436,卸货,湖北,武汉,东西湖区,114.07838403,30.63862595,1,0
1001804,367437,提货,陕西,西安,蓝田县,109.29411408,34.05164351,1,0
1001805,367437,卸货,陕西,汉中,汉台区,107.04616716,33.18720416,1,0
1001878,367474,提货,安徽,合肥,肥西县,117.05371057,31.63824893,1,0
1001879,367474,卸货,上海,上海,浦东新区,121.63848131,31.23089535,1,0
1001904,367487,提货,广东,中山,,113.25335501,22.66907834,1,0
1001905,367487,卸货,广东,惠州,,114.48627843,22.76905079,1,0
1001908,367489,提货,广东,中山,,113.25335501,22.66907834,1,0
1001909,367489,卸货,广东,东莞,,113.89350241,23.06900252,1,0
1001912,367491,提货,广东,中山,,113.25335501,22.66907834,1,0
1001913,367491,卸货,广东,东莞,,113.89350241,23.06900252,1,0
1001914,367492,提货,广东,中山,,113.31250753,22.59730954,1,0
1001915,367492,卸货,广东,东莞,,113.89350241,23.06900252,1,0
1001916,367493,提货,广东,中山,,113.25335501,22.66907834,1,0
1001917,367493,卸货,广东,东莞,,113.89350241,23.06900252,1,0
1001918,367494,提货,广东,中山,,113.25335501,22.66907834,1,0
1001919,367494,卸货,广东,东莞,,113.68479945,23.01669262,1,0
1001920,367495,提货,广东,中山,,113.25335501,22.66907834,1,0
1001921,367495,卸货,广东,东莞,,113.68479945,23.01669262,1,0
1001940,367503,提货,山东,济南,,117.02496707,36.68278473,1,0
1001941,367503,卸货,山东,菏泽,,115.46230813,35.25568127,1,0
1002041,367553,提货,山东,济南,,117.02496707,36.68278473,1,0
1002042,367553,卸货,河北,邯郸,魏县,114.93600012,36.25056776,1,0
1002071,367567,提货,陕西,西安,蓝田县,109.42339003,34.10078693,1,0
1002072,367567,卸货,山西,吕梁,孝义市,111.63764577,37.11813278,1,0
1002182,367620,提货,山东,济南,,117.02496707,36.68278473,1,0
1002183,367620,卸货,山东,淄博,张店区,118.07715128,36.81609652,1,0
1002184,367621,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1002185,367621,卸货,安徽,马鞍山,花山区,118.57476101,31.7246509,1,0
1002186,367622,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1002187,367622,卸货,安徽,滁州,南谯区,118.35440901,32.27607351,1,0
1002325,367689,提货,上海,上海,嘉定区,121.26284003,31.28655494,1,0
1002326,367689,卸货,浙江,杭州,余杭区,119.95190567,30.38862542,1,0
1002403,367727,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1002404,367727,卸货,安徽,滁州,南谯区,118.35440901,32.27607351,1,0
1002405,367728,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1002406,367728,卸货,安徽,芜湖,鸠江区,118.49397424,31.37548196,1,0
1002413,367732,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1002414,367732,卸货,安徽,滁州,南谯区,118.35440901,32.27607351,1,0
1002415,367733,提货,安徽,六安,金安区,116.66194106,31.63125847,1,0
1002416,367733,卸货,安徽,马鞍山,花山区,118.53140124,31.72913374,1,0
1002417,367734,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1002418,367734,卸货,浙江,杭州,,120.280101,30.30782402,1,0
1002419,367735,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1002420,367735,卸货,浙江,杭州,,120.280101,30.30782402,1,0
1002427,367738,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1002428,367738,卸货,浙江,杭州,,120.280101,30.30782402,1,0
1002433,367741,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1002434,367741,卸货,浙江,杭州,拱墅区,120.11970779,30.34137477,1,0
1002435,367742,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1002436,367742,卸货,浙江,杭州,萧山区,120.34623978,30.2259151,1,0
1002459,367754,提货,山东,济南,,117.02496707,36.68278473,1,0
1002460,367754,卸货,山东,济宁,,116.57140588,35.4193557,1,0
1002469,367759,提货,山东,济南,,117.02496707,36.68278473,1,0
1002470,367759,卸货,山东,枣庄,,117.27930538,34.80788308,1,0
1002471,367760,提货,山东,济南,,117.02496707,36.68278473,1,0
1002472,367760,卸货,山东,枣庄,薛城区,117.35850707,34.7963305,1,0
1002517,367783,提货,陕西,西安,蓝田县,109.29411408,34.05164351,1,0
1002518,367783,卸货,山西,吕梁,岚县,111.42430947,38.50781298,1,0
1002547,367798,提货,福建,莆田,,119.08512283,25.37585694,1,0
1002548,367798,卸货,四川,成都,龙泉驿区,104.25267913,30.55440705,1,0
1002557,367803,提货,安徽,马鞍山,雨山区,118.49709956,31.6256357,1,0
1002558,367803,卸货,广东,东莞,莞城区,114.17560299,22.7223158,1,0
1002563,367806,提货,黑龙江,哈尔滨,双城市,126.3384209,45.3814548,1,0
1002564,367806,卸货,上海,上海,松江区,121.12975846,30.99388345,1,0
1002565,367807,提货,山东,济南,,117.02496707,36.68278473,1,0
1002566,367807,卸货,山东,济宁,曲阜市,117.03178985,35.61576057,1,0
1002855,367943,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1002856,367943,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1002863,367947,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1002864,367947,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1002865,367948,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1002866,367948,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1002899,367965,提货,广东,中山,,113.25335501,22.66907834,1,0
1002900,367965,卸货,广东,东莞,,114.14173074,22.72037195,1,0
1002980,368001,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1002981,368001,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1002982,368001,卸货,上海,上海,宝山区,121.35807498,31.43323244,1,0
1002983,368002,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1002984,368002,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1002985,368002,卸货,江苏,苏州,昆山市,121.04114602,31.32382979,1,0
1002988,368004,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1002989,368004,卸货,江苏,苏州,,120.54855022,31.38722975,1,0
1002990,368005,提货,浙江,宁波,江北区,121.49329903,29.96639219,1,0
1002991,368005,卸货,北京,北京,通州区,116.70852557,39.83533417,1,0
1003069,368034,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1003070,368034,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1003071,368034,卸货,江苏,苏州,常熟市,120.79714234,31.6376967,1,0
1003078,368037,提货,浙江,宁波,江北区,121.49329903,29.96639219,1,0
1003079,368037,卸货,江苏,苏州,,120.54855022,31.38722975,1,0
1003115,368055,提货,浙江,宁波,宁海县,121.40338814,29.29631347,1,0
1003116,368055,提货,浙江,宁波,江北区,121.49329903,29.96639219,0,1
1003117,368055,卸货,江苏,南通,通州区,120.964415,32.05365887,1,0
1003120,368057,提货,山东,济南,,117.02496707,36.68278473,1,0
1003121,368057,卸货,山东,枣庄,山亭区,117.48403629,35.09315045,1,0
1003127,368060,提货,河北,衡水,安平县,115.58360187,38.24979882,1,0
1003128,368060,卸货,湖南,益阳,赫山区,112.48761737,28.41622,1,0
1003129,368061,提货,山东,济南,,117.02496707,36.68278473,1,0
1003130,368061,卸货,河北,邢台,,114.54494167,37.0969813,1,0
1003231,368111,提货,山东,济南,,117.02496707,36.68278473,1,0
1003232,368111,卸货,山东,菏泽,巨野县,116.10822033,35.39099593,1,0
1003559,368261,提货,天津,天津,,117.21081309,39.1439299,1,0
1003560,368261,卸货,山西,忻州,静乐县,111.94945605,38.35713804,0,0
1003561,368261,卸货,山西,忻州,定襄县,112.98419576,38.49332742,1,1
1003562,368262,提货,天津,天津,,117.21081309,39.1439299,1,0
1003563,368262,卸货,山西,忻州,忻府区,112.72764196,38.40461431,0,0
1003564,368262,卸货,山西,忻州,原平市,112.96481948,39.06660864,1,1
1003565,368263,提货,天津,天津,,117.21081309,39.1439299,1,0
1003566,368263,卸货,山西,朔州,山阴县,112.81016455,39.41509561,0,0
1003567,368263,卸货,山西,朔州,怀仁县,113.09716553,39.84206361,1,1
1003568,368264,提货,天津,天津,,117.21081309,39.1439299,1,0
1003569,368264,卸货,内蒙古,包头,,109.82296496,40.70514935,0,0
1003570,368264,卸货,内蒙古,包头,九原区,109.94919746,40.62720228,1,1
1003575,368267,提货,河北,廊坊,霸州市,116.72842508,39.16343949,1,0
1003576,368267,卸货,重庆,重庆,铜梁县,106.12133445,29.87856497,1,0
1003585,368272,提货,山东,济南,,117.02496707,36.68278473,1,0
1003586,368272,卸货,山东,济宁,梁山县,116.2425386,35.79311081,1,0
1003628,368289,提货,上海,上海,闸北区,121.4607898,31.25049242,1,0
1003629,368289,卸货,河南,郑州,二七区,113.53850693,34.69782801,1,0
1003632,368291,提货,陕西,西安,阎良区,109.31341715,34.68637308,1,0
1003633,368291,卸货,四川,成都,龙泉驿区,104.2688882,30.62158345,1,0
1003634,368292,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1003635,368292,卸货,浙江,杭州,萧山区,120.34623978,30.2259151,1,0
1003638,368294,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1003639,368294,卸货,浙江,杭州,桐庐县,119.64340382,29.75821248,1,0
1003692,368321,提货,上海,上海,嘉定区,121.26284003,31.28655494,1,0
1003693,368321,卸货,浙江,杭州,西湖区,120.0701803,30.33849118,1,0
1003742,368343,提货,广东,佛山,顺德区,113.21620793,22.97670094,1,0
1003743,368343,卸货,湖南,湘潭,,112.94707946,27.91654619,1,0
1003760,368352,提货,山东,济南,,117.02496707,36.68278473,1,0
1003761,368352,卸货,山东,淄博,周村区,117.87510841,36.77121873,1,0
1003772,368358,提货,广东,东莞,莞城区,113.82645695,23.08030959,1,0
1003773,368358,卸货,陕西,西安,,108.90007948,34.38331321,1,0
1003796,368370,提货,广东,东莞,莞城区,113.82645695,23.08030959,1,0
1003797,368370,卸货,宁夏,银川,西夏区,106.16402571,38.48294148,1,0
1004033,368474,提货,天津,天津,,117.7315818,39.07176851,1,0
1004034,368474,卸货,辽宁,锦州,,121.18531722,41.17318715,1,0
1004077,368494,提货,云南,昆明,晋宁县,102.57961393,24.60504107,1,0
1004078,368494,卸货,四川,遂宁,射洪县,105.42385632,30.73081834,1,0
1004096,368500,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1004097,368500,卸货,陕西,宝鸡,扶风县,107.94824058,34.54976619,1,0
1004247,368554,提货,安徽,宿州,,116.98869241,33.63677239,1,0
1004248,368554,卸货,四川,成都,青羊区,103.97361746,30.69895029,1,0
1004301,368562,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1004302,368562,卸货,浙江,杭州,临安市,119.77347221,30.30697799,1,0
1004303,368563,提货,安徽,马鞍山,花山区,118.49352883,31.74128723,1,0
1004304,368563,卸货,浙江,杭州,余杭区,120.31036056,30.425657,1,0
1004309,368566,提货,安徽,合肥,巢湖市,117.77178338,31.67605857,1,0
1004310,368566,卸货,安徽,滁州,天长市,118.94570428,32.89321244,1,0
1004433,368602,提货,陕西,宝鸡,,107.52592811,34.29597642,1,0
1004434,368602,卸货,陕西,宝鸡,千阳县,107.04032728,34.72687014,1,0
1004439,368605,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1004440,368605,卸货,陕西,宝鸡,陈仓区,107.41544147,34.32945791,1,0
1004447,368609,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1004448,368609,卸货,陕西,宝鸡,扶风县,107.94824058,34.54976619,1,0
1004449,368610,提货,陕西,宝鸡,扶风县,107.97032472,34.49338008,1,0
1004450,368610,卸货,陕西,咸阳,礼泉县,108.56955761,34.61257266,1,0
1004456,368612,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1004457,368612,卸货,陕西,宝鸡,扶风县,107.94824058,34.54976619,1,0
1004462,368615,提货,陕西,宝鸡,,107.12368271,34.49745181,1,0
1004463,368615,卸货,陕西,宝鸡,扶风县,107.94824058,34.54976619,1,0
1004474,368621,提货,陕西,宝鸡,,107.52592811,34.29597642,1,0
1004475,368621,卸货,陕西,宝鸡,陈仓区,107.07653636,34.51523453,1,0
1004558,368663,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1004559,368663,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1004560,368664,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1004561,368664,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1004562,368665,提货,福建,泉州,南安市,118.435561,24.86120198,1,0
1004563,368665,卸货,湖南,长沙,望城区,112.84853518,28.27790187,1,0
1004678,368720,提货,广东,中山,,113.25335501,22.66907834,1,0
1004679,368720,卸货,广东,惠州,,114.4315792,22.75267466,0,0
1004680,368720,卸货,广东,惠州,,114.39437973,23.08544059,1,1
1004717,368736,提货,山东,枣庄,滕州市,117.12638299,35.10324964,1,0
1004718,368736,卸货,广东,广州,从化市,113.54788487,23.49710865,1,0
1004755,368751,提货,上海,上海,嘉定区,121.26284003,31.28655494,1,0
1004756,368751,卸货,江苏,苏州,,120.48509505,31.35251538,1,0
1004757,368752,提货,安徽,马鞍山,雨山区,118.49709956,31.6256357,1,0
1004758,368752,卸货,江苏,南京,栖霞区,119.0918205,32.21635604,1,0
1004759,368753,提货,安徽,马鞍山,雨山区,118.49709956,31.6256357,1,0
1004760,368753,卸货,江苏,南京,栖霞区,119.0918205,32.21635604,1,0
1004769,368758,提货,广东,中山,,113.31250753,22.59730954,1,0
1004770,368758,卸货,广东,东莞,,113.68479945,23.01669262,1,0
1004771,368759,提货,广东,中山,,113.31250753,22.59730954,1,0
1004772,368759,卸货,广东,东莞,,114.02458867,22.97936918,1,0
1004773,368760,提货,广东,中山,,113.31250753,22.59730954,1,0
1004774,368760,卸货,广东,东莞,,114.14826538,22.81991448,1,0
1004775,368761,提货,广东,中山,,113.31250753,22.59730954,1,0
1004776,368761,卸货,广东,东莞,,113.9872648,22.97467034,1,0
1004777,368762,提货,广东,中山,,113.31250753,22.59730954,1,0
1004778,368762,卸货,广东,东莞,,113.76494566,22.80129222,1,0
1004783,368765,提货,上海,上海,嘉定区,121.26284003,31.28655494,1,0
1004784,368765,卸货,江苏,苏州,吴中区,120.42889472,31.09825013,1,0
1004815,368781,提货,广东,中山,石岐区,113.31374115,22.73550365,1,0
1004816,368781,卸货,安徽,合肥,肥东县,117.47337809,31.82829091,0,0
1004817,368781,卸货,安徽,合肥,,117.25728883,31.7195616,1,1
1004973,368815,提货,浙江,宁波,江北区,121.49329903,29.96639219,1,0
1004974,368815,提货,浙江,宁波,宁海县,121.40338814,29.29631347,0,1
