河北,江西,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 360.0, 90.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132.0, 33.0, 0, 0, 0, 0]"
河北,甘肃,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
河北,北京,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 20.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 4.0, 0]"
河北,西藏,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
河北,黑龙江,"[0, 0, 0, 0, 0, 0, 0, 100.0, 100.0, 500.0, 0, 0, 0, 0, 0, 0, 1920.0, 548.0, 0]","[0, 0, 0, 0, 0, 0, 0, 30.0, 30.0, 150.0, 0, 0, 0, 0, 0, 0, 960.0, 274.0, 0]"
河北,青海,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,安徽,"[0, 0, 1.0, 0, 150.0, 0, 130.226, 0, 27.018, 60.0, 10.0, 70.0, 0, 0, 0, 154.0, 39.0, 285.0, 0]","[0, 0, 22.0, 0, 43.6, 0, 37.6, 0, 2.957, 32.0, 3.0, 36.069, 0, 0, 0, 51.0, 13.0, 95.0, 0]"
浙江,山东,"[0, 0, 1.0, 112.0, 0, 0, 0, 0, 42.229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 74.0, 0, 0, 0, 0, 6.98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,浙江,"[363.0, 246.0, 233.0, 226.0, 600.0, 900.0, 5888.682999999999, 6683.379000000003, 7448.271000000001, 6303.769999999998, 4758.706000000001, 4897.457999999998, 4133.019000000001, 1620.1229999999998, 4640.634000000003, 3675.825, 4107.325999999999, 2162.243, 10.0]","[412.0, 414.0, 925.18, 412.0, 316.0, 458.0, 1301.918, 1717.6809999999996, 1653.6589999999992, 1471.0879999999995, 1410.3059999999998, 1369.514, 860.3479999999998, 373.65299999999996, 951.3230000000001, 797.3339999999998, 901.624, 486.52900000000005, 5.0]"
浙江,江苏,"[5.0, 1.0, 2.0, 0, 240.0, 55.0, 1350.2070000000003, 3327.461, 4177.908, 5145.112000000001, 3549.443000000001, 4288.875, 5128.649000000001, 2067.5589999999997, 3723.2610000000004, 2528.193000000001, 3653.7300000000005, 2939.1190000000006, 0]","[68.0, 27.0, 38.0, 0, 119.0, 53.0, 319.201, 942.605, 1289.3660000000004, 1472.834, 858.8470000000001, 1146.1099999999994, 981.8470000000001, 420.868, 687.2120000000001, 478.5290000000002, 646.2979999999998, 559.8249999999999, 0]"
浙江,湖北,"[0, 0, 3.0, 0, 60.0, 200.0, 120.0, 0, 0, 0, 0, 240.0, 180.0, 0, 2.0, 0, 0, 0, 0]","[0, 0, 83.0, 0, 26.0, 104.0, 60.0, 0, 0, 0, 0, 128.0, 96.0, 0, 1.0, 0, 0, 0, 0]"
浙江,河南,"[429.0, 0, 32.0, 680.0, 280.0, 50.0, 0, 0, 0, 50.0, 370.0, 690.0, 240.0, 0, 120.0, 480.0, 630.0, 320.0, 0]","[324.0, 0, 232.0, 582.0699999999999, 130.0, 17.0, 0, 0, 0, 17.0, 149.0, 281.0, 128.0, 0, 64.0, 184.0, 254.4, 140.4, 0]"
浙江,河北,"[195.0, 0, 0, 224.0, 75.0, 54.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[47.0, 0, 0, 56.0, 25.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,陕西,"[0, 0, 0, 261.0, 100.0, 0, 1667.818, 1408.619, 1197.9789999999998, 2052.399, 3210.9629999999997, 2769.3209999999995, 2103.418, 1127.613, 3387.9880000000007, 3860.592, 1158.013, 1260.27, 0]","[0, 0, 0, 128.0, 34.0, 0, 311.831, 302.882, 265.54600000000005, 399.362, 636.1, 498.36300000000006, 465.7700000000001, 259.05899999999997, 640.3820000000002, 793.3600000000001, 260.05699999999996, 219.579, 0]"
浙江,广西,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,天津,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,四川,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,广东,"[57.0, 0, 1.0, 1.0, 0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[33.0, 0, 27.0, 14.0, 0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,上海,"[0, 0, 0, 0, 0, 0, 1630.1990000000003, 1545.9129999999998, 2095.404, 1240.559, 2314.138999999999, 1849.1979999999999, 2090.207, 1167.337, 2150.896, 1799.4529999999997, 1488.889, 1691.6009999999997, 0]","[0, 0, 0, 0, 0, 0, 365.72900000000004, 382.9029999999999, 368.28599999999994, 290.31800000000004, 599.827, 421.33799999999997, 480.775, 226.022, 464.86099999999993, 500.9239999999999, 359.027, 401.57800000000003, 0]"
浙江,云南,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,福建,"[32.0, 8.0, 8.0, 16.0, 60.0, 220.0, 120.0, 180.0, 0, 0, 60.0, 180.0, 0, 0, 0, 0, 0, 0, 0]","[128.0, 32.0, 32.0, 64.0, 15.0, 94.0, 64.0, 96.0, 0, 0, 32.0, 94.0, 0, 0, 0, 0, 0, 0, 0]"
浙江,贵州,"[0, 0, 1.0, 0, 15.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 15.0, 0, 5.0, 12.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,宁夏,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,海南,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,重庆,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,山西,"[2.0, 1.0, 0, 0, 50.0, 750.0, 150.0, 100.0, 500.0, 250.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[56.0, 9.0, 0, 0, 17.0, 250.0, 51.0, 34.0, 170.0, 85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,新疆,"[0, 0, 0, 180.0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 52.0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,吉林,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,湖南,"[0, 0, 0, 1.0, 0, 30.0, 123.217, 60.0, 65.87, 0, 64.518, 0, 0, 0, 240.0, 0, 420.0, 0, 60.0]","[0, 0, 0, 17.0, 0, 8.0, 40.5, 32.0, 9.004, 0, 8.632, 0, 0, 0, 128.0, 0, 224.0, 0, 32.0]"
浙江,辽宁,"[0, 0, 0, 101.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 0]","[0, 0, 0, 54.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.0, 0]"
浙江,内蒙古,"[0, 0, 1.0, 0, 60.0, 12.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 0, 30.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,江西,"[0, 0, 0, 0, 61.0, 1.0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80.0, 0]","[0, 0, 0, 0, 31.0, 5.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 0]"
浙江,甘肃,"[0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,北京,"[0, 0, 0, 0, 0, 0, 351.19500000000005, 262.892, 112.11999999999999, 2146.4990000000003, 1408.5520000000001, 1667.187, 2250.0609999999997, 706.7570000000001, 1441.3390000000002, 2167.684, 1504.1189999999997, 863.7550000000001, 0]","[0, 0, 0, 0, 0, 0, 53.730000000000004, 65.846, 31.362000000000002, 453.8310000000001, 293.276, 317.94499999999994, 430.853, 125.71799999999999, 271.127, 439.1650000000001, 331.76199999999994, 190.88799999999998, 0]"
浙江,西藏,"[0, 0, 60.0, 0, 150.0, 0, 0, 0, 134.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 10.0, 0, 30.0, 0, 0, 0, 24.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
浙江,黑龙江,"[0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 9.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 31.0, 0, 0, 0, 0, 0, 6.7, 0, 0, 0, 0, 0, 0, 0]"
浙江,青海,"[0, 0, 0, 0, 0, 100.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,安徽,"[8287.941, 5810.24, 9974.637999999999, 3152.0699999999997, 2144.83, 16304.655000000024, 19305.020000000008, 11954.166999999983, 10683.50299999999, 7180.458999999993, 3790.1479999999992, 5963.629999999997, 4429.724000000001, 2518.3300000000004, 13865.718999999983, 10783.518999999975, 12675.187999999995, 22928.41239999992, 0]","[2776.8600000000006, 1256.182, 4481.652000000002, 1740.5370000000003, 465.8, 7160.103000000009, 8010.622, 5738.405999999994, 4881.702999999994, 2853.8909999999983, 1265.7409999999998, 2328.646999999999, 1800.8400000000001, 1046.991, 6103.158999999991, 5220.257999999988, 6116.832999999995, 11430.591199999963, 0]"
安徽,山东,"[0, 37.0, 51.0, 1292.0, 50.0, 70.0, 0, 150.0, 27.0, 0, 18.0, 30.0, 0, 0, 15.0, 355.0, 420.0, 420.0, 0]","[0, 57.209, 683.0079999999999, 1579.0629999999992, 15.0, 25.0, 0, 30.0, 8.6, 0, 5.0, 10.0, 0, 0, 5.0, 128.0, 140.0, 140.0, 0]"
安徽,浙江,"[1744.0, 799.25, 1914.0, 357.71999999999997, 22172.33, 17700.0, 13351.0, 22314.981, 12320.153, 20113.694000000003, 20649.989, 21388.387, 12995.629, 8896.407000000001, 8888.931, 7800.0, 12900.0, 8820.0, 0]","[130.0, 65.0, 237.625, 45.0, 7588.988999999997, 5974.410999999999, 4585.861000000003, 7489.399000000004, 4099.306, 6453.322000000001, 6875.249999999998, 7894.730999999999, 6851.085999999999, 4793.749999999996, 4493.600999999999, 4291.252999999999, 7205.235999999999, 4958.990999999998, 0]"
安徽,江苏,"[6705.775999999999, 4550.308, 9671.291, 3968.933, 4086.6459999999997, 1071.8899999999999, 1931.5, 1538.5, 2330.094, 5292.288999999998, 4156.246000000001, 5096.975999999999, 3921.729, 1723.066, 5102.213999999999, 534.4, 1272.4699999999998, 1500.4, 0]","[1068.78, 554.6, 3227.4939999999997, 2307.193, 849.5730000000001, 321.082, 618.343, 617.2979999999999, 810.09, 504.924, 634.892, 801.4859999999999, 1060.537, 292.668, 317.40000000000003, 252.331, 394.098, 555.692, 0]"
安徽,湖北,"[641.0, 3.0, 175.0, 318.0, 0, 0, 165.0, 56.0, 82.0, 101.0, 206.0, 559.0, 773.0, 120.0, 462.0, 185.0, 280.0, 600.0, 0]","[49.0, 191.106, 398.72800000000007, 288.718, 0, 0, 63.15, 42.7, 89.122, 82.99199999999999, 104.56299999999999, 316.07, 416.857, 60.89, 229.815, 96.911, 159.998, 321.50311, 0]"
安徽,河南,"[221.0, 0, 170.0, 516.0, 0, 0, 0, 0, 0, 0, 6.0, 0, 0, 30.0, 0, 180.0, 0, 300.0, 0]","[214.72, 0, 795.839, 810.036, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 10.0, 0, 60.0, 0, 124.31, 0]"
安徽,河北,"[12.0, 10.0, 287.0, 116.0, 305.0, 372.0, 0, 660.0, 980.0, 1265.0, 910.0, 240.0, 1020.0, 300.0, 600.0, 660.0, 960.0, 660.0, 0]","[402.3400000000001, 360.83, 714.72, 265.17999999999995, 446.91999999999996, 197.85999999999999, 0, 382.99999999999994, 552.7900000000001, 760.44, 575.8, 124.5, 550.6, 179.18, 366.56, 369.84, 506.54, 356.07, 0]"
安徽,陕西,"[0, 0, 1.0, 0, 60.0, 0, 15.0, 0, 0, 0, 80.0, 0, 0, 0, 0, 1.5, 0, 0, 0]","[0, 0, 10.0, 0, 18.0, 0, 5.0, 0, 0, 0, 26.0, 0, 0, 0, 0, 0.5, 0, 0, 0]"
安徽,广西,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 60.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 0, 0, 30.0, 0, 0, 0, 0]"
安徽,天津,"[0, 275.198, 290.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60.0, 0]","[0, 32.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.76, 0]"
安徽,四川,"[0, 0, 232.17, 0, 90.0, 50.0, 30.0, 539.095, 1868.897, 409.644, 594.9490000000001, 22.0, 24.0, 0, 0, 0, 0, 0, 0]","[0, 0, 11.0, 0, 13.0, 10.5, 7.0, 90.0, 253.79, 60.0, 82.0, 6.0, 6.0, 0, 0, 0, 0, 0, 0]"
安徽,广东,"[1.0, 0, 141.0, 124.0, 205.0, 315.0, 384.0, 292.0, 241.0, 240.0, 360.0, 600.0, 1380.0, 180.0, 465.0, 420.0, 460.0, 332.0, 0]","[15.0, 0, 15.0, 97.147, 84.27, 174.10799999999998, 152.393, 193.519, 160.654, 125.86999999999999, 191.078, 310.26399999999995, 725.2909999999999, 90.57999999999998, 249.35099999999997, 194.755, 239.57999999999998, 191.803, 0]"
安徽,上海,"[176.3, 124.0, 638.9, 136.0, 511.8, 678.0, 570.6, 471.29, 763.0, 237.10000000000002, 392.9, 369.7, 478.98, 162.8, 223.3, 339.40000000000003, 120.0, 165.3, 0]","[859.2060000000001, 66.19999999999999, 671.634, 40.0, 105.0, 138.0, 161.0, 122.0, 214.0, 30.0, 63.0, 73.0, 97.34, 45.0, 40.0, 80.0, 50.0, 25.0, 0]"
安徽,云南,"[0, 0, 0, 182.0, 37.0, 120.0, 0, 60.0, 0, 0, 0, 50.0, 60.0, 0, 0, 0, 0, 60.0, 0]","[0, 0, 0, 150.0, 22.0, 60.0, 0, 30.0, 0, 0, 0, 31.78, 31.655, 0, 0, 0, 0, 23.16, 0]"
安徽,福建,"[0, 0, 0, 0, 114.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 0]","[0, 0, 0, 0, 13.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 0, 0, 0, 0]"
安徽,贵州,"[0, 0, 0, 40.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,宁夏,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 0]"
安徽,海南,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,重庆,"[503.947, 0, 693.768, 0, 0, 0, 0, 0, 0, 411.968, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[65.0, 0, 100.0, 0, 0, 0, 0, 0, 0, 54.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,山西,"[0, 0, 1.0, 0, 75.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 56.903000000000006, 0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,新疆,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 0, 0, 0, 0, 0, 0, 0]"
安徽,吉林,"[0, 0, 0, 0, 60.0, 0, 0, 0, 15.0, 75.0, 135.0, 195.0, 30.0, 15.0, 0, 0, 0, 120.0, 0]","[0, 0, 0, 0, 30.0, 0, 0, 0, 5.0, 25.0, 45.0, 65.0, 10.0, 5.0, 0, 0, 0, 40.0, 0]"
安徽,湖南,"[0, 0, 7.0, 192.0, 15.0, 60.0, 0, 0, 18.0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 104.167, 259.422, 5.0, 20.0, 0, 0, 6.0, 0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,辽宁,"[0, 0, 130.0, 0, 200.0, 30.0, 0, 10.0, 0, 25.0, 0, 250.0, 200.0, 0, 100.0, 120.0, 100.0, 0, 0]","[0, 0, 38.0, 0, 60.0, 5.0, 0, 3.0, 0, 8.0, 0, 118.92899999999999, 94.718, 0, 30.0, 39.864000000000004, 30.0, 0, 0]"
安徽,内蒙古,"[0, 0, 50.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
安徽,江西,"[275.31300000000005, 29.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300.0, 0, 0]","[373.28399999999993, 509.337, 96.73899999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152.288, 0, 0]"
安徽,甘肃,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 20.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 6.0, 0, 0, 0, 0, 0, 0, 0]"
