250928,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
250933,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
250992,"(('提货', '陕西,西安'), ('卸货', '宁夏,银川'))"
251051,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,宣城'))"
251094,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
251171,"(('提货', '安徽,芜湖'), ('卸货', '安徽,宣城'))"
251272,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
251395,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
251473,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
252497,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
252505,"(('提货', '河北,邢台'), ('卸货', '天津,天津'))"
252506,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
252507,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
252512,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
252531,"(('提货', '四川,成都'), ('卸货', '云南,昆明'))"
252633,"(('提货', '山东,济南'), ('卸货', '河北,邢台'))"
252638,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
252643,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,马鞍山'))"
252660,"(('提货', '广东,中山'), ('卸货', '海南,海口'))"
252807,"(('提货', '浙江,绍兴'), ('卸货', '河南,安阳'))"
252850,"(('提货', '安徽,芜湖'), ('卸货', '安徽,安庆'))"
253008,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
253020,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,马鞍山'))"
253086,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
253174,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
253223,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
253230,"(('提货', '河北,廊坊'), ('卸货', '重庆,重庆'))"
253546,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
253574,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
253625,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
253645,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
253649,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
253664,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
253709,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
253734,"(('提货', '广东,中山'), ('卸货', '海南,海口'))"
254084,"(('提货', '河北,邢台'), ('卸货', '广东,佛山'))"
254085,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
254091,"(('提货', '浙江,宁波'), ('卸货', '河南,新乡'))"
254093,"(('提货', '浙江,宁波'), ('卸货', '河南,新乡'))"
254160,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
254170,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
254174,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
254175,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
254207,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
254208,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
254209,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
254280,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
254282,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
254289,"(('提货', '陕西,宝鸡'), ('卸货', '安徽,蚌埠'))"
254345,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
254392,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
254394,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
254397,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
254407,"(('提货', '浙江,绍兴'), ('卸货', '山西,临汾'))"
254408,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
254429,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
254432,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
254437,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
254468,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
254478,"(('提货', '山东,济南'), ('卸货', '山东,枣庄'))"
254536,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
254540,"(('提货', '山东,济南'), ('卸货', '山东,泰安'))"
254562,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
254597,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
254598,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
254615,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
254619,"(('提货', '宁夏,银川'), ('卸货', '陕西,西安'))"
254627,"(('提货', '宁夏,银川'), ('卸货', '陕西,西安'))"
254691,"(('提货', '安徽,芜湖'), ('卸货', '湖北,武汉'))"
254695,"(('提货', '山东,济南'), ('卸货', '山东,莱芜'))"
254721,"(('提货', '四川,成都'), ('卸货', '贵州,贵阳'))"
254763,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
254801,"(('提货', '安徽,芜湖'), ('卸货', '安徽,安庆'))"
254842,"(('提货', '安徽,合肥'), ('卸货', '上海,上海'))"
254852,"(('提货', '福建,泉州'), ('卸货', '四川,成都'))"
254861,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
254865,"(('提货', '天津,天津'), ('卸货', '安徽,合肥'))"
254896,"(('提货', '江苏,苏州'), ('卸货', '江苏,扬州'))"
254899,"(('提货', '安徽,合肥'), ('卸货', '上海,上海'))"
254906,"(('提货', '安徽,芜湖'), ('卸货', '安徽,合肥'))"
254945,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
254986,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
254990,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,马鞍山'))"
254991,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
254992,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
255038,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
255052,"(('提货', '江苏,南京'), ('卸货', '上海,上海'))"
255054,"(('提货', '安徽,芜湖'), ('卸货', '安徽,芜湖'))"
255057,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
255072,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
255074,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
255085,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
255154,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
255155,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
255156,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
255157,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
255181,"(('提货', '山东,济南'), ('卸货', '山东,滨州'))"
255187,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
255193,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
255209,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
255222,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
255244,"(('提货', '宁夏,银川'), ('卸货', '新疆,昌吉'))"
255246,"(('提货', '宁夏,银川'), ('卸货', '新疆,昌吉'))"
255253,"(('提货', '安徽,芜湖'), ('卸货', '江苏,徐州'))"
255255,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
255259,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
255267,"(('提货', '福建,泉州'), ('卸货', '四川,成都'))"
255410,"(('提货', '四川,成都'), ('卸货', '贵州,贵阳'))"
255418,"(('提货', '安徽,合肥'), ('卸货', '上海,上海'))"
255444,"(('提货', '新疆,乌鲁木齐'), ('卸货', '宁夏,银川'))"
255450,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
255451,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
255508,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
255525,"(('提货', '四川,成都'), ('卸货', '云南,昆明'))"
255540,"(('提货', '天津,天津'), ('卸货', '吉林,吉林'))"
255591,"(('提货', '安徽,芜湖'), ('卸货', '江苏,南京'))"
255592,"(('提货', '安徽,芜湖'), ('卸货', '江苏,南京'))"
255624,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
255638,"(('提货', '浙江,绍兴'), ('卸货', '山西,临汾'))"
255660,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
255674,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
255687,"(('提货', '浙江,宁波'), ('卸货', '河南,新乡'))"
255688,"(('提货', '浙江,宁波'), ('卸货', '河南,新乡'))"
255689,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
255690,"(('提货', '河北,邢台'), ('卸货', '上海,上海'))"
255696,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
255697,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
255698,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
255700,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
255704,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
255705,"(('提货', '山东,济南'), ('卸货', '河北,邢台'))"
255708,"(('提货', '山东,济南'), ('卸货', '河北,邢台'))"
255711,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
255713,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
255728,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
255730,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
255731,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
255746,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
255750,"(('提货', '安徽,芜湖'), ('卸货', '江苏,苏州'))"
255777,"(('提货', '广东,佛山'), ('卸货', '安徽,蚌埠'))"
255796,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
255815,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
255862,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
255891,"(('提货', '安徽,芜湖'), ('卸货', '安徽,芜湖'))"
255897,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
255898,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
255900,"(('提货', '安徽,芜湖'), ('卸货', '安徽,安庆'))"
255906,"(('提货', '安徽,芜湖'), ('卸货', '河南,许昌'))"
255911,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
255939,"(('提货', '安徽,芜湖'), ('卸货', '湖北,武汉'))"
255950,"(('提货', '天津,天津'), ('卸货', '吉林,吉林'))"
255951,"(('提货', '安徽,芜湖'), ('卸货', '河南,许昌'))"
255952,"(('提货', '安徽,芜湖'), ('卸货', '河南,许昌'))"
256004,"(('提货', '河北,廊坊'), ('卸货', '重庆,重庆'))"
256009,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
256010,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
256015,"(('提货', '安徽,芜湖'), ('卸货', '湖北,武汉'))"
256031,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
256068,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
256091,"(('提货', '安徽,芜湖'), ('卸货', '河南,许昌'))"
256110,"(('提货', '山东,济南'), ('卸货', '山东,滨州'))"
256153,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
256168,"(('提货', '上海,上海'), ('卸货', '江苏,苏州'))"
256199,"(('提货', '福建,泉州'), ('卸货', '四川,成都'))"
256204,"(('提货', '陕西,宝鸡'), ('卸货', '湖南,岳阳'))"
256205,"(('提货', '山东,济南'), ('卸货', '山东,莱芜'))"
256221,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
256234,"(('提货', '四川,成都'), ('卸货', '贵州,贵阳'))"
256236,"(('提货', '安徽,合肥'), ('卸货', '上海,上海'))"
256241,"(('提货', '四川,成都'), ('卸货', '云南,昆明'))"
256243,"(('提货', '安徽,芜湖'), ('卸货', '江苏,苏州'))"
256255,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
256270,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,宣城'))"
256291,"(('提货', '安徽,合肥'), ('卸货', '江苏,南京'))"
256307,"(('提货', '宁夏,银川'), ('卸货', '新疆,昌吉'))"
256308,"(('提货', '宁夏,银川'), ('卸货', '陕西,西安'))"
256311,"(('提货', '宁夏,银川'), ('卸货', '陕西,汉中'))"
256350,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
256377,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
256378,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
256379,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
256381,"(('提货', '浙江,宁波'), ('卸货', '福建,宁德'))"
256386,"(('提货', '河北,邢台'), ('卸货', '广东,佛山'))"
256398,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
256408,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
256409,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
256411,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
256417,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
256420,"(('提货', '安徽,芜湖'), ('卸货', '江苏,徐州'))"
256438,"(('提货', '安徽,芜湖'), ('卸货', '上海,上海'))"
256503,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
256550,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
256555,"(('提货', '山东,济南'), ('卸货', '山东,东营'))"
256614,"(('提货', '陕西,宝鸡'), ('卸货', '陕西,宝鸡'))"
256620,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
256626,"(('提货', '山东,潍坊'), ('卸货', '山西,运城'))"
256637,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
256645,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
256646,"(('提货', '福建,泉州'), ('卸货', '四川,成都'))"
256650,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
256652,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
256653,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
256659,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,镇江'))"
256660,"(('提货', '山东,济南'), ('卸货', '山东,滨州'))"
256662,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
256665,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,芜湖'))"
256666,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
256667,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
256668,"(('提货', '安徽,马鞍山'), ('卸货', '江苏,常州'))"
256676,"(('提货', '安徽,马鞍山'), ('卸货', '安徽,合肥'))"
256680,"(('提货', '山东,济南'), ('卸货', '山东,济宁'))"
256691,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
256692,"(('提货', '重庆,重庆'), ('卸货', '四川,成都'))"
256698,"(('提货', '山东,济南'), ('卸货', '河北,邯郸'))"
256709,"(('提货', '山东,济南'), ('卸货', '山东,菏泽'))"
256723,"(('提货', '山东,济南'), ('卸货', '山东,淄博'))"
256730,"(('提货', '安徽,马鞍山'), ('卸货', '浙江,嘉兴'))"
256732,"(('提货', '安徽,芜湖'), ('卸货', '江苏,苏州'))"
256808,"(('提货', '安徽,合肥'), ('卸货', '上海,上海'))"
256913,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
256916,"(('提货', '陕西,宝鸡'), ('卸货', '安徽,蚌埠'))"
256965,"(('提货', '河北,廊坊'), ('卸货', '上海,上海'))"
256973,"(('提货', '四川,成都'), ('卸货', '云南,昆明'))"
257057,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
257060,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
257064,"(('提货', '河北,邢台'), ('卸货', '河北,邢台'))"
257074,"(('提货', '安徽,芜湖'), ('卸货', '江苏,苏州'))"
