25102,华AM**07,6.80,高栏,38.00,15.00
25103,左D8**36,13.00,高栏,90.00,35.00
25104,时F1**88,9.60,厢车,60.00,25.00
25105,工H9**66,,,,
25106,右V0**62,17.50,敞车,150.00,35.00
25107,华C1**76,,,,
25108,华AN**36,,,,
25109,立BA**25,,,,
25110,华AM**25,,,,
25111,华A9**QX,,,,
25112,时P5**87,,,,
25113,时P8**90,,,,
25114,时P1**47,,,,
25115,华Z2**77,,,,
25116,华AP**78,,,,
25117,华M2**87,,,,
25118,周K1**63,,,,
25119,右AL**42,,,,
25120,时P1**28,,,,
25121,时PL**50,,,,
25122,时P6**85,,,,
25123,时P1**03,17.50,敞车,160.00,49.00
25124,时P1**78,17.50,敞车,0.00,0.00
25125,时P1**48,,,,
25126,工G6**0G,,,,
25127,时HE**33,,,,
25128,华R4**37,,,,
25129,时HC**15,,,,
25130,时P0**32,,,,
25131,时P8**13,,,,
25132,时P2**77,,,,
25133,上G1**65,17.50,敞车,170.00,35.00
25134,周KK**15,4.20,敞车,20.00,20.00
25135,周M6**79,13.00,高栏,100.00,50.00
25136,周KG**85,17.50,敞车,150.00,30.00
25137,工DG**27,9.60,高栏,55.00,25.00
25138,工LE**63,7.20,高栏,40.00,15.00
25139,月CA**32,,,,
25140,华A4**09,4.20,高栏,16.00,5.00
25141,工LE**33,,,,
25142,西T5**72,17.50,敞车,170.00,35.00
25143,立BL**58,9.60,高栏,70.00,40.00
25144,月AG**72,9.60,厢车,60.00,15.00
25145,西JF**27,17.50,敞车,150.00,36.00
25146,西JH**70,13.00,高栏,80.00,40.00
25147,年A0**11,,,,
25148,下D2**31,6.80,高栏,40.00,10.00
25149,周B2**79,9.60,敞车,60.00,18.50
25150,民A7**85,6.80,高栏,50.00,15.00
25151,秒K0**29,9.60,厢车,65.00,30.00
25152,西JG**27,13.00,敞车,80.00,25.00
25153,华R4**02,7.20,敞车,46.00,12.00
25154,西FE**90,17.50,敞车,70.00,35.00
25155,西A5**6W,13.00,高栏,70.00,40.00
25156,周KH**67,17.50,敞车,170.00,35.00
25157,七A2**98,9.60,厢车,68.00,32.00
25158,西EF**16,,,,
25159,年B0**1I,4.20,敞车,6.00,5.00
25160,工PA**72,13.00,厢车,95.00,34.00
25161,工PA**13,13.00,厢车,95.00,34.00
25162,工D7**50,9.60,高栏,60.00,28.00
25163,工PB**20,13.00,高栏,70.00,40.00
25164,和DE**78,9.60,厢车,55.00,20.00
25165,周C9**93,,,,
25166,工HF**09,6.20,高栏,30.00,12.00
25167,立BX**67,9.60,高栏,55.00,31.00
25168,工J1**56,9.60,高栏,66.00,15.00
25169,周C3**05,9.60,敞车,60.00,25.00
25170,工QS**12,6.80,高栏,24.00,12.70
25171,工HP**61,,,,
25172,工AC**66,4.20,敞车,10.00,10.00
25173,工H9**52,6.80,高栏,34.00,13.00
25174,工AD**80,9.60,高栏,52.00,20.00
25175,工PD**12,,,,
25176,时AW**79,,,,
25177,工AJ**13,,,,
25178,工Q4**1N,,,,
25179,工AJ**55,,,,
25180,民H2**57,9.60,高栏,40.00,15.00
25181,周B5**19,9.60,敞车,60.00,25.00
25182,民KS**75,6.80,高栏,40.00,18.00
25183,工JH**88,9.60,敞车,60.00,25.00
25184,周K3**30,17.50,敞车,36.00,30.00
25185,工Q4**6J,9.60,高栏,52.00,19.50
25186,工AG**80,9.60,高栏,52.00,20.00
25187,时PG**00,,,,
25188,国AU**66,6.80,高栏,45.00,30.00
25189,工AJ**33,13.00,高栏,90.00,40.00
25190,工Q5**1N,,,,
25191,工P0**27,13.00,厢车,90.00,35.00
25192,立BM**19,9.60,高栏,60.00,35.00
25193,民H2**38,6.80,高栏,50.00,12.00
25194,民B5**73,6.80,高栏,50.00,12.00
25195,上G9**69,17.50,敞车,170.00,35.00
25196,农AM**59,17.50,敞车,180.00,55.00
25197,工P5**27,13.00,厢车,90.00,35.00
25198,工PB**83,13.00,厢车,90.00,35.00
25199,和DD**28,9.60,厢车,55.00,15.00
25200,立HE**22,9.60,厢车,60.00,37.00
25201,和BR**55,,,,
25202,秒CG**22,,,,
25203,年A0**88,,,,
25204,工RE**75,6.80,高栏,35.00,10.00
25205,工HA**22,6.80,高栏,40.00,15.00
25206,年AG**13,9.60,厢车,50.00,18.00
25207,和DD**97,17.50,厢车,140.00,30.00
25208,上GE**50,13.00,敞车,120.00,30.00
25209,民AQ**28,4.20,厢车,10.00,1.80
25210,右D9**28,17.50,敞车,140.00,38.00
25211,年X2**19,,,,
25212,工H3**38,,,,
25213,华R3**12,9.60,高栏,70.00,30.00
25214,周B4**01,9.60,高栏,95.00,50.00
25215,七AA**92,9.60,厢车,70.00,30.00
25216,工N6**30,,,,
25217,工HS**60,6.80,厢车,30.00,15.00
25218,工Q4**3J,,,,
25219,工H5**15,,,,
25220,下F2**11,17.50,敞车,160.00,38.00
25221,华AR**18,4.20,敞车,20.00,20.00
25222,立BR**32,9.60,厢车,60.00,35.00
25223,西AY**89,17.50,敞车,180.00,38.00
25224,西JU**55,17.50,敞车,180.00,38.00
25225,民B6**61,13.00,高栏,50.00,40.00
25226,工HG**97,6.80,高栏,35.00,13.00
25227,华A2**JQ,4.20,高栏,18.00,1.00
25228,民A7**10,13.00,高栏,80.00,40.00
25229,西JS**52,13.00,高栏,80.00,40.00
25230,日J6**19,13.00,高栏,80.00,40.00
25231,工HH**60,6.80,厢车,40.00,14.00
25232,工P0**83,17.50,敞车,150.00,30.00
25233,工HW**89,9.60,高栏,55.00,30.00
25234,年JS**58,4.20,厢车,1.00,0.50
25235,工K3**81,17.50,敞车,170.00,30.00
25236,日J3**39,13.00,高栏,40.00,31.00
25237,立F2**66,,,,
25238,和DD**60,17.50,厢车,130.00,30.00
25239,西A8**1U,13.00,高栏,80.00,32.00
25240,西DL**66,17.50,敞车,180.00,30.00
25241,民H3**39,6.80,高栏,40.00,10.00
25242,秒C4**26,9.60,厢车,60.00,15.00
25243,西JK**20,17.50,敞车,170.00,35.00
25244,民H2**89,9.60,高栏,60.00,20.00
25245,右D9**86,17.50,敞车,155.00,35.00
25246,工V3**97,17.50,敞车,180.00,55.00
25247,工BH**63,17.50,敞车,180.00,55.00
25248,民A9**81,6.80,高栏,50.00,12.00
25249,西JS**25,13.00,高栏,80.00,40.00
25250,工B4**27,17.50,敞车,180.00,55.00
25251,西A2**5U,17.50,敞车,170.00,30.00
25252,工FC**39,6.80,高栏,40.00,15.00
